timestamp,open,high,low,close,volume,turnover
2026-01-25T14:30:00,88661.0,88668.0,88642.7,88642.7,11.69,1036395.7185
2026-01-25T14:31:00,88642.7,88662.0,88641.1,88659.0,26.624,2360200.1145
2026-01-25T14:32:00,88659.0,88659.1,88641.0,88641.0,4.117,364973.292
2026-01-25T14:33:00,88641.0,88659.0,88634.0,88655.0,24.033,2130462.5167
2026-01-25T14:34:00,88655.0,88675.0,88638.6,88664.7,117.652,10431287.0782
2026-01-25T14:35:00,88664.7,88688.0,88664.6,88673.3,26.653,2363443.4213
2026-01-25T14:36:00,88673.3,88688.0,88672.4,88672.4,8.871,786676.8235
2026-01-25T14:37:00,88672.4,88695.0,88669.0,88682.3,17.587,1559727.663
2026-01-25T14:38:00,88682.3,88682.3,88682.2,88682.3,2.569,227824.6797
2026-01-25T14:39:00,88682.3,88695.0,88676.0,88686.5,25.157,2231110.5881
2026-01-25T14:40:00,88686.5,88686.5,88674.6,88675.9,6.65,589722.6722
2026-01-25T14:41:00,88675.9,88691.7,88675.8,88679.6,5.586,495396.3276
2026-01-25T14:42:00,88679.6,88684.0,88669.1,88669.1,3.548,314629.1503
2026-01-25T14:43:00,88669.1,88687.3,88669.1,88687.3,8.901,789249.7524
2026-01-25T14:44:00,88687.3,88730.5,88687.3,88717.1,108.123,9592155.9358
2026-01-25T14:45:00,88717.1,88740.0,88708.0,88733.8,26.27,2330712.0753
2026-01-25T14:46:00,88733.8,88737.7,88726.1,88736.6,13.315,1181498.269
2026-01-25T14:47:00,88736.6,88766.2,88736.5,88762.5,55.091,4889218.8536
2026-01-25T14:48:00,88762.5,88762.5,88744.2,88744.3,15.979,1418259.8434
2026-01-25T14:49:00,88744.3,88744.3,88699.0,88711.7,25.955,2302508.6827
2026-01-25T14:50:00,88711.7,88739.5,88711.7,88713.0,11.034,979000.0162
2026-01-25T14:51:00,88713.0,88713.0,88691.1,88691.1,12.869,1141492.1932
2026-01-25T14:52:00,88691.1,88691.1,88661.1,88675.1,17.111,1517268.5586
2026-01-25T14:53:00,88675.1,88675.1,88669.5,88669.6,7.483,663534.5167
2026-01-25T14:54:00,88669.6,88729.8,88669.5,88722.8,23.791,2110211.6673
2026-01-25T14:55:00,88722.8,88739.6,88722.8,88728.9,16.083,1427080.2113
2026-01-25T14:56:00,88728.9,88745.1,88728.9,88729.1,4.524,401447.6001
2026-01-25T14:57:00,88729.1,88766.6,88725.9,88754.5,42.428,3765455.7251
2026-01-25T14:58:00,88754.5,88767.5,88748.6,88764.4,25.509,2264055.3903
2026-01-25T14:59:00,88764.4,88764.4,88756.0,88756.0,9.398,834188.3052
2026-01-25T15:00:00,88756.0,88777.3,88756.0,88774.7,26.154,2321569.4607
2026-01-25T15:01:00,88774.7,88774.8,88760.0,88767.0,10.234,908448.4936
2026-01-25T15:02:00,88767.0,88783.8,88760.0,88768.4,31.09,2759916.5766
2026-01-25T15:03:00,88768.4,88773.8,88751.7,88753.5,11.857,1052481.3379
2026-01-25T15:04:00,88753.5,88762.7,88731.5,88762.7,32.653,2897701.223
2026-01-25T15:05:00,88762.7,88785.1,88762.6,88785.1,8.023,712227.0497
2026-01-25T15:06:00,88785.1,88832.3,88779.2,88779.2,93.542,8307386.2715
2026-01-25T15:07:00,88779.2,88796.4,88779.2,88783.1,14.291,1268886.9411
2026-01-25T15:08:00,88783.1,88783.2,88732.4,88732.4,28.929,2567391.0576
2026-01-25T15:09:00,88732.4,88732.4,88710.0,88723.1,21.862,1939489.0881
2026-01-25T15:10:00,88723.1,88761.8,88723.1,88756.0,11.674,1036111.4794
2026-01-25T15:11:00,88756.0,88756.1,88725.9,88726.0,10.019,889052.2659
2026-01-25T15:12:00,88726.0,88734.9,88725.9,88734.8,7.791,691297.0235
2026-01-25T15:13:00,88734.8,88734.9,88724.5,88724.5,2.354,208875.0303
2026-01-25T15:14:00,88724.5,88724.5,88695.0,88703.9,13.545,1201530.5297
2026-01-25T15:15:00,88703.9,88720.0,88695.0,88718.6,31.942,2833523.6036
2026-01-25T15:16:00,88718.6,88725.6,88694.0,88709.9,19.12,1696076.9668
2026-01-25T15:17:00,88709.9,88736.1,88698.3,88736.0,15.146,1343696.0899
2026-01-25T15:18:00,88736.0,88790.1,88728.3,88790.1,7.047,625465.1985
2026-01-25T15:19:00,88790.1,88790.1,88772.4,88775.3,7.348,652345.4825
2026-01-25T15:20:00,88775.3,88792.7,88772.1,88772.2,5.644,501082.0953
2026-01-25T15:21:00,88772.2,88800.0,88769.2,88773.5,4.122,365975.0187
2026-01-25T15:22:00,88773.5,88773.5,88747.2,88768.2,18.562,1647591.7998
2026-01-25T15:23:00,88768.2,88776.9,88760.2,88769.5,1.718,152506.995
2026-01-25T15:24:00,88769.5,88769.6,88752.7,88756.1,4.815,427384.3069
2026-01-25T15:25:00,88756.1,88777.0,88756.1,88776.9,4.587,407198.8994
2026-01-25T15:26:00,88776.9,88776.9,88718.8,88718.8,26.74,2373064.782
2026-01-25T15:27:00,88718.8,88742.4,88712.6,88717.6,20.233,1795095.9487
2026-01-25T15:28:00,88717.6,88717.6,88678.1,88693.5,22.464,1992352.7152
2026-01-25T15:29:00,88693.5,88698.0,88647.6,88657.9,20.252,1795733.1644
2026-01-25T15:30:00,88657.9,88663.6,88616.8,88624.2,75.286,6672617.0231
2026-01-25T15:31:00,88624.2,88686.7,88588.9,88686.6,118.419,10493696.1314
2026-01-25T15:32:00,88686.6,88686.6,88657.4,88672.0,7.872,698022.7563
2026-01-25T15:33:00,88672.0,88703.8,88671.9,88703.8,7.769,689007.9082
2026-01-25T15:34:00,88703.8,88720.3,88703.6,88720.3,13.16,1167401.8147
2026-01-25T15:35:00,88720.3,88780.9,88718.0,88780.0,11.28,1001152.2963
2026-01-25T15:36:00,88780.0,88780.0,88750.2,88752.5,8.224,730024.4697
2026-01-25T15:37:00,88752.5,88780.0,88752.5,88770.0,7.044,625301.1947
2026-01-25T15:38:00,88770.0,88770.0,88733.8,88742.7,18.745,1663622.8013
2026-01-25T15:39:00,88742.7,88773.9,88742.7,88749.6,9.345,829472.5288
2026-01-25T15:40:00,88749.6,88766.1,88749.6,88766.0,2.627,233168.3547
2026-01-25T15:41:00,88766.0,88811.1,88766.0,88786.1,17.852,1585194.8683
2026-01-25T15:42:00,88786.1,88809.9,88780.8,88790.4,6.018,534374.7478
2026-01-25T15:43:00,88790.4,88806.1,88790.3,88802.9,12.1,1074442.276
2026-01-25T15:44:00,88802.9,88811.8,88790.9,88799.6,33.482,2973336.06
2026-01-25T15:45:00,88799.6,88812.0,88798.7,88798.7,4.878,433174.0252
2026-01-25T15:46:00,88798.7,88845.8,88783.4,88818.8,35.231,3129061.6297
2026-01-25T15:47:00,88818.8,88845.9,88818.7,88826.3,10.027,890728.0445
2026-01-25T15:48:00,88826.3,88850.0,88826.3,88841.6,37.758,3354715.7368
2026-01-25T15:49:00,88841.6,88850.0,88840.0,88850.0,17.829,1584087.6201
2026-01-25T15:50:00,88850.0,88853.3,88849.9,88853.3,44.591,3961937.5141
2026-01-25T15:51:00,88853.3,88908.4,88850.9,88890.2,149.01,13245531.0047
2026-01-25T15:52:00,88890.2,88929.2,88885.0,88917.5,110.389,9814913.4425
2026-01-25T15:53:00,88917.5,88935.9,88917.5,88929.0,43.285,3849266.1453
2026-01-25T15:54:00,88929.0,88937.4,88913.8,88913.9,27.226,2421205.0027
2026-01-25T15:55:00,88913.9,88913.9,88864.0,88866.5,19.014,1690094.0394
2026-01-25T15:56:00,88866.5,88893.4,88866.5,88870.1,16.901,1502265.2602
2026-01-25T15:57:00,88870.1,88886.4,88864.2,88886.4,6.256,555963.3284
2026-01-25T15:58:00,88886.4,88894.0,88873.3,88879.9,11.754,1044803.8962
2026-01-25T15:59:00,88879.9,88880.0,88875.0,88875.0,1.627,144603.3604
2026-01-25T16:00:00,88875.0,88900.0,88874.1,88896.2,10.174,904297.3461
2026-01-25T16:01:00,88896.2,88896.2,88863.1,88863.1,8.074,717642.9936
2026-01-25T16:02:00,88863.1,88892.0,88852.7,88879.1,11.577,1028791.4099
2026-01-25T16:03:00,88879.1,88879.2,88775.3,88821.4,84.8,7531690.5975
2026-01-25T16:04:00,88821.4,88855.1,88821.4,88829.7,31.78,2823308.2572
2026-01-25T16:05:00,88829.7,88851.3,88814.8,88840.2,17.081,1517263.8816
2026-01-25T16:06:00,88840.2,88840.2,88820.8,88827.3,10.297,914659.377
2026-01-25T16:07:00,88827.3,88862.1,88827.3,88848.1,46.812,4159145.3009
2026-01-25T16:08:00,88848.1,88854.7,88840.4,88849.2,13.827,1228477.3075
2026-01-25T16:09:00,88849.2,88855.0,88821.0,88821.0,21.082,1872989.8393
2026-01-25T16:10:00,88821.0,88847.3,88812.6,88847.1,18.219,1618385.4952
2026-01-25T16:11:00,88847.1,88847.2,88822.7,88822.7,12.308,1093404.8816
2026-01-25T16:12:00,88822.7,88845.1,88822.7,88842.4,11.987,1064876.9022
2026-01-25T16:13:00,88842.4,88842.5,88831.4,88831.4,1.087,96568.7457
2026-01-25T16:14:00,88831.4,88850.0,88831.4,88845.5,2.795,248313.4229
2026-01-25T16:15:00,88845.5,88845.6,88835.3,88845.0,5.179,460107.7916
2026-01-25T16:16:00,88845.0,88900.0,88845.0,88874.1,36.865,3276801.1379
2026-01-25T16:17:00,88874.1,88890.1,88848.3,88848.3,5.163,458786.9057
2026-01-25T16:18:00,88848.3,88852.4,88817.0,88826.3,14.997,1332287.021
2026-01-25T16:19:00,88826.3,88826.3,88776.1,88790.7,37.317,3313440.3875
2026-01-25T16:20:00,88790.7,88807.9,88790.6,88807.8,4.693,416749.3304
2026-01-25T16:21:00,88807.8,88807.9,88779.0,88779.0,7.239,642819.7596
2026-01-25T16:22:00,88779.0,88781.1,88756.6,88756.6,17.579,1560548.4257
2026-01-25T16:23:00,88756.6,88756.7,88654.3,88671.7,65.448,5805090.6229
2026-01-25T16:24:00,88671.7,88706.1,88635.1,88666.5,79.795,7075044.884
2026-01-25T16:25:00,88666.5,88666.5,88566.6,88589.4,109.142,9672706.9251
2026-01-25T16:26:00,88589.4,88737.0,88589.3,88737.0,87.761,7781083.9129
2026-01-25T16:27:00,88737.0,88737.0,88682.6,88688.2,28.257,2506777.5419
2026-01-25T16:28:00,88688.2,88702.2,88606.0,88615.0,29.642,2628372.9119
2026-01-25T16:29:00,88615.0,88695.0,88614.9,88678.9,16.835,1492645.874
2026-01-25T16:30:00,88678.9,88711.9,88672.6,88705.9,13.494,1196731.8477
2026-01-25T16:31:00,88705.9,88711.8,88626.9,88626.9,30.269,2683840.8432
2026-01-25T16:32:00,88626.9,88627.0,88580.8,88601.0,44.524,3944816.0014
2026-01-25T16:33:00,88601.0,88659.2,88600.0,88651.1,17.529,1553495.1112
2026-01-25T16:34:00,88651.1,88671.7,88639.3,88664.3,10.45,926461.5752
2026-01-25T16:35:00,88664.3,88705.9,88664.3,88705.9,9.49,841695.6754
2026-01-25T16:36:00,88705.9,88705.9,88674.6,88695.4,15.75,1396882.3914
2026-01-25T16:37:00,88695.4,88695.9,88652.9,88660.1,6.395,567108.7138
2026-01-25T16:38:00,88660.1,88686.0,88653.3,88653.3,8.844,784202.4986
2026-01-25T16:39:00,88653.3,88675.9,88653.3,88666.0,15.349,1360833.5489
2026-01-25T16:40:00,88666.0,88675.5,88645.3,88675.5,8.944,792937.8025
2026-01-25T16:41:00,88675.5,88675.5,88641.3,88652.2,29.873,2648390.2962
2026-01-25T16:42:00,88652.2,88656.4,88633.6,88649.1,9.374,831019.6732
2026-01-25T16:43:00,88649.1,88652.0,88637.4,88652.0,6.963,617249.7625
2026-01-25T16:44:00,88652.0,88669.5,88639.4,88639.4,12.865,1140570.4967
2026-01-25T16:45:00,88639.4,88645.0,88576.9,88600.9,26.715,2366993.5422
2026-01-25T16:46:00,88600.9,88620.1,88590.0,88602.6,16.505,1462353.6966
2026-01-25T16:47:00,88602.6,88614.0,88590.0,88610.8,23.138,2050001.8068
2026-01-25T16:48:00,88610.8,88631.9,88609.9,88609.9,9.073,804048.0148
2026-01-25T16:49:00,88609.9,88625.4,88609.8,88622.2,4.915,435561.021
2026-01-25T16:50:00,88622.2,88650.0,88622.0,88647.5,9.447,837244.2574
2026-01-25T16:51:00,88647.5,88647.5,88633.3,88645.5,2.444,216639.6444
2026-01-25T16:52:00,88645.5,88661.3,88645.4,88661.2,9.554,846986.4708
2026-01-25T16:53:00,88661.2,88661.2,88621.8,88638.9,12.449,1103517.177
2026-01-25T16:54:00,88638.9,88657.5,88621.6,88657.5,19.177,1699914.0598
2026-01-25T16:55:00,88657.5,88671.7,88631.8,88650.9,9.682,858395.9911
2026-01-25T16:56:00,88650.9,88651.4,88650.8,88651.4,3.221,285545.3146
2026-01-25T16:57:00,88651.4,88674.1,88651.3,88674.0,3.564,316013.3846
2026-01-25T16:58:00,88674.0,88675.9,88674.0,88675.9,2.353,208653.2609
2026-01-25T16:59:00,88675.9,88684.3,88661.4,88661.4,7.925,702760.6999
2026-01-25T17:00:00,88661.4,88663.9,88640.0,88646.2,10.586,938430.5764
2026-01-25T17:01:00,88646.2,88663.5,88634.4,88663.5,23.404,2074777.9939
2026-01-25T17:02:00,88663.5,88681.5,88663.4,88677.6,5.031,446125.4422
2026-01-25T17:03:00,88677.6,88686.0,88663.9,88685.9,4.427,392585.0966
2026-01-25T17:04:00,88685.9,88688.2,88676.9,88677.0,4.769,422945.2751
2026-01-25T17:05:00,88677.0,88685.1,88676.9,88685.1,2.624,232689.5428
2026-01-25T17:06:00,88685.1,88685.1,88642.6,88642.7,17.378,1540604.2063
2026-01-25T17:07:00,88642.7,88671.8,88642.7,88671.8,15.065,1335691.1029
2026-01-25T17:08:00,88671.8,88690.8,88659.9,88659.9,11.251,997730.8962
2026-01-25T17:09:00,88659.9,88692.7,88659.9,88688.4,14.998,1329999.5414
2026-01-25T17:10:00,88688.4,88735.0,88688.3,88716.1,19.28,1710429.0849
2026-01-25T17:11:00,88716.1,88727.6,88710.7,88716.1,11.189,992662.7034
2026-01-25T17:12:00,88716.1,88716.1,88704.0,88704.0,4.188,371526.756
2026-01-25T17:13:00,88704.0,88704.1,88704.0,88704.1,1.501,133144.727
2026-01-25T17:14:00,88704.1,88714.8,88691.9,88696.3,16.686,1480081.0826
2026-01-25T17:15:00,88696.3,88702.2,88651.0,88659.3,14.645,1298721.0625
2026-01-25T17:16:00,88659.3,88715.0,88656.9,88714.9,12.47,1105860.5137
2026-01-25T17:17:00,88714.9,88715.0,88680.0,88680.0,30.479,2703400.0216
2026-01-25T17:18:00,88680.0,88695.5,88680.0,88690.8,5.46,484227.5428
2026-01-25T17:19:00,88690.8,88690.8,88641.3,88641.3,7.274,644913.8435
2026-01-25T17:20:00,88641.3,88641.4,88610.0,88625.4,26.559,2353645.9935
2026-01-25T17:21:00,88625.4,88641.3,88616.2,88633.1,10.324,915010.8157
2026-01-25T17:22:00,88633.1,88633.1,88609.0,88609.0,5.652,500853.4533
2026-01-25T17:23:00,88609.0,88609.1,88590.0,88597.8,23.269,2061617.0735
2026-01-25T17:24:00,88597.8,88617.1,88597.8,88617.0,5.974,529355.9813
2026-01-25T17:25:00,88617.0,88619.9,88606.9,88609.3,17.025,1508680.08
2026-01-25T17:26:00,88609.3,88619.5,88590.0,88619.5,10.083,893377.9754
2026-01-25T17:27:00,88619.5,88676.6,88619.4,88676.6,16.307,1445754.8318
2026-01-25T17:28:00,88676.6,88719.9,88676.6,88704.3,10.253,909454.7424
2026-01-25T17:29:00,88704.3,88719.2,88704.3,88706.0,8.683,770278.3291
2026-01-25T17:30:00,88706.0,88706.1,88680.1,88688.5,11.908,1056254.5968
2026-01-25T17:31:00,88688.5,88688.5,88680.0,88687.2,0.979,86821.8747
2026-01-25T17:32:00,88687.2,88692.1,88687.2,88692.0,3.044,269970.5241
2026-01-25T17:33:00,88692.0,88696.9,88680.0,88680.1,3.735,331256.9802
2026-01-25T17:34:00,88680.1,88680.1,88642.5,88642.5,6.517,577791.5471
2026-01-25T17:35:00,88642.5,88676.1,88642.5,88676.0,4.429,392673.2681
2026-01-25T17:36:00,88676.0,88676.1,88676.0,88676.1,0.907,80429.2072
2026-01-25T17:37:00,88676.1,88676.1,88647.9,88654.3,2.554,226436.0806
2026-01-25T17:38:00,88654.3,88658.6,88651.5,88658.5,6.456,572365.2378
2026-01-25T17:39:00,88658.5,88658.6,88623.8,88623.9,13.214,1171435.9896
2026-01-25T17:40:00,88623.9,88654.2,88623.8,88646.6,10.925,968370.9683
2026-01-25T17:41:00,88646.6,88646.6,88635.1,88642.7,7.161,634739.1148
2026-01-25T17:42:00,88642.7,88644.1,88624.2,88640.4,3.214,284889.8376
2026-01-25T17:43:00,88640.4,88640.4,88631.2,88640.2,1.175,104144.7425
2026-01-25T17:44:00,88640.2,88651.8,88640.2,88643.4,2.802,248383.6691
2026-01-25T17:45:00,88643.4,88643.4,88635.3,88635.3,2.927,259438.6194
2026-01-25T17:46:00,88635.3,88639.8,88585.4,88588.9,8.527,755622.8151
2026-01-25T17:47:00,88588.9,88607.2,88584.2,88600.1,10.17,900983.4458
2026-01-25T17:48:00,88600.1,88612.0,88596.0,88596.2,6.978,618256.8965
2026-01-25T17:49:00,88596.2,88616.2,88540.0,88544.7,109.982,9741070.4306
2026-01-25T17:50:00,88544.7,88570.6,88521.6,88542.2,68.188,6037359.649
